PID,Section,Stage,Group,Condition,Code,Time_HH,Fear.rating,Repeat,TOAccuracy,Recall,Segment,Analytic,Clout,Authentic,Tone,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,States,Motives,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Peak_Staging,Peak_PlotProg,Peak_CogTension,Valley_Staging,Valley_PlotProg,Valley_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5,Event.Int,Place.Int,Time.Int,Perceptual.Int,Emo.Tho.Int,Event.Ext,Place.Ext,Time.Ext,Perceptual.Ext,Emo.Tho.Ext,Semantic,Repetition,Other,Internal,External,Total,Percent_Internal,ContextualScore,PerceptualBias,WordCount,Age
1005,GhostlyGrounds,Immediate,Role-assignment,Test,2,08:30pm,4,0,0.8,"Walked into a bus that was foggy and had dead body props and people props. This led to a little caged walkway where a man dragged something loudly along the gate. This went into an intro kinda room with an actor holding bones. It then went into another room with a lot of cages/prison cells with several different scary things inside. One of the last cages was a box that was shaking a lot. The prison cells went on for a while, with fake leaves or something hanging from most surfaces, and actors following/scaring us. That area ended when we went outside, where there was a man with a chainsaw who chased us down the ramp. We went back inside and went through more cells before going up a staircase. At the top of the staircase was devil. It was massive. Then we went down the stairs and it basically ended there.",1,90.39,82.18,96.22,1.37,5.19,3.25,0,1.95,4.55,0,4.55,0,0.65,0,2.6,0,1.95,0,3.25,0,3.25,1.3,0,1.3,1.3,0,0,0,7.14,0.65,0,0,0,0.65,0,6.49,0,0,0,1.3,0,0,0,0,0,0,0,0,0,1.3,21.43,0,7.14,13.64,0,0.65,0,0,1.3,-6.79,-15.28,2.57,-7.65,5,4,5,1,2,1,0,90,90,0,100,42.86,0,42.86,100,61.43,0,96.77,0,0,100,8,3,0,13,0,0,0,0,0,0,0,0,0,24,0,24,1,24,0.541666667,154,21
1005,GhostlyGrounds,Delay,Role-assignment,Test,2,08:30pm,4,1,0.4,"To get to the Ghostly Grounds we walked through a bus that had actors and body parts in the seats. Exiting the bus, there was a short gated section to walk through into the building. There was a man outside the gates banging on the chains. Inside was an entrance room with another actor and then we were brought into an area with a lot of cages and prisons. There were actors in long black cloaks and scary masks. It then went into a freezer holding hanging bodies. From there it went to more prison bars and actors. That ended by going out to a stretch with a chainsaw man. The chainsaw man chases you down the ramp and then you reenter into another area. This area you climb the stairs and at the top is the devil. Then down the stairs is the end.",1,97.34,88.72,99,4.22,3.47,1.39,0.69,1.39,2.08,0,2.08,0,0,0,0,0,2.08,0,2.08,0,2.08,0.69,0,0.69,0.69,0,0,0,9.03,0.69,0,0,0,0,0,8.33,0,0,0,2.08,0,0,0.69,0,0,0,0,0,0,2.08,25.69,0,5.56,19.44,0.69,0.69,0,0.69,2.08,NA,28.98,-1.79,NA,2,5,1,3,4,1,66.67,100,0,100,9.52,18.67,56,18.67,0,100,50,50,50,50,50,4,7,0,9,0,0,0,0,0,0,0,0,0,20,0,20,1,20,0.45,144,21
1006,Infirmary,Delay,Control,Baseline,0,06:15pm,4,0,0.6,"Glow in the dark lights, clown with a hatchet, person wearing all black and polka dots, paintings, 3d glasses, moving floor, bridge, ",1,98.87,66.75,20.79,20.23,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.82,0,4.55,9.09,18.18,0,0,0,0,NA,79.29,21.68,NA,1,3,1,3,1,1,100,100,0,0,0,0,0,100,0,0,50,50,50,50,50,0,1,0,7,0,0,0,0,0,0,0,0,0,8,0,8,1,8,0.875,22,19
1006,Asylum,Immediate,Control,Baseline,0,06:15pm,1,0,0.5,"Entrance there was a man with a movie clicker thing, dentist with a drill and a head made of teeth, detective man, pretty lady with a makeup stand, receptionist twirling phone cord,  ",1,98.55,94.84,15.38,20.23,3.13,0,0,3.13,6.25,0,6.25,0,3.13,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63,6.25,0,3.13,0,0,3.13,12.5,0,0,3.13,6.25,0,0,0,0,0,0,0,0,0,3.13,12.5,0,3.13,9.38,0,0,0,0,3.13,NA,69.96,-38.91,NA,1,1,1,5,4,1,100,66.67,77.78,77.78,0,100,50,58.33,0,0,50,50,50,50,50,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,7,1,7,1,32,19
1006,Asylum,Delay,Control,Baseline,0,06:15pm,1,1,0.25,"Guy shouting ""remember your lines"" with little movie clicker thing, lady with a red dress at a makeup table, receptionist on the phone, detective, dentist with head made of teeth, directors chair, ",1,99,99,1.63,20.23,6.25,0,0,6.25,6.25,0,6.25,3.13,3.13,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,21.88,9.38,0,3.13,0,0,6.25,15.63,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,9.38,0,0,3.13,3.13,3.13,0,0,0,-39.44,-28.05,-36.58,-53.71,4,1,1,1,3,2,0,40,53.33,100,6.67,100,100,0,0,0,100,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,8,0,8,1,8,0.875,32,19
1006,DevilsDen,Delay,Control,Baseline,0,06:15pm,3,0,1,"Short woman out front with an axe, man with a chainsaw, larger man with a chainsaw, clanging walkway, industrial machinery, shouting about vampires, ",1,99,95.64,4.38,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,4.35,0,0,0,0,4.35,13.04,0,0,4.35,8.7,0,0,0,0,0,0,0,0,0,4.35,13.04,0,0,8.7,0,4.35,0,0,4.35,NA,53.22,NA,NA,2,1,1,4,1,1,66.67,100,66.67,0,41.67,50,50,50,50,50,50,50,50,50,50,0,2,0,6,0,0,0,0,0,0,0,0,0,8,0,8,1,8,0.75,23,19
1006,GhostlyGrounds,Immediate,Control,Baseline,0,06:15pm,3,0,0.8,"Animatronics that look like the lizard people from doctor who, 2 men who looked like extras from Cats (2020), school bus that said Ghostly Grounds, flashing room with upside down bodies, shaking cage Electricity?, people missing limbs",1,97.04,84.23,1.17,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,2.78,0,0,0,0,2.78,8.33,0,0,0,2.78,0,0,0,0,0,0,0,0,0,13.89,13.89,2.78,0,5.56,8.33,0,0,0,13.89,NA,50.43,9.91,NA,4,2,1,2,4,1,87.5,0,50,100,0,43.75,100,50,0,0,50,50,50,50,50,0,1,0,5,0,0,0,0,0,0,0,0,0,6,0,6,1,6,0.833333333,36,19
1006,GhostlyGrounds,Delay,Control,Baseline,0,06:15pm,3,1,0.2,"Schoolbus that said Ghostly Grounds, flashing lights with mannequins in the seats, meat freezer with bodies hanging from the ceiling, medical experiments (electric box, guy with arm cut off), person jumping out of a cage, giant lizard animatronics, stairs, moving floor, ambulance,  ",1,99,68.54,26.35,20.23,0,0,0,0,2.44,0,2.44,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,2.44,0,0,0,0,2.44,4.88,0,0,0,2.44,0,0,0,0,0,0,0,0,0,2.44,19.51,0,4.88,9.76,4.88,0,0,0,2.44,-3.83,15.83,-58.26,30.94,4,1,3,5,2,1,44.44,75,50,100,0,100,0,0,0,0,0,0,100,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,12,0,12,1,12,0.916666667,41,19
1007,Infirmary,Immediate,Role-assignment,Baseline,2,06:15pm,3,0,0.75,"Not as scary as other sections, Being first introduced to the bangs and sparks spooked me for a little at first, There werent as many actors or animatronics to scare me so I was more calm for this section than others, ",1,41.16,1,97.82,1,0,0,0,0,17.07,0,17.07,0,0,0,2.44,0,14.63,0,9.76,2.44,7.32,9.76,2.44,7.32,7.32,0,0,0,2.44,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,0,0,7.32,0,0,0,0,0,-14,14.64,-1.32,-55.32,2,4,5,4,2,1,38.89,100,100,0,50,33.33,0,0,100,50,0,0,0,0,100,0,0,0,2,2,0,0,0,0,1,0,0,0,4,1,5,0.8,2,1,41,19
1007,Infirmary,Delay,Role-assignment,Baseline,2,06:15pm,3,1,0.5,Neon colors and 3d glasses. Giant neon spider and animals on walls. ,1,73.36,40.06,3.81,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,8.33,8.33,0,0,0,0,NA,4.96,-14.28,NA,5,4,1,1,2,1,0,0,0,0,100,66.67,0,0,100,0,50,50,50,50,50,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,1,4,1,12,19
1007,Asylum,Delay,Role-assignment,Baseline,2,06:15pm,2,0,0.5,Woman doing makeup in front of the mirror. Newspapers scattered over desk and man in the room that appeared to be investigator. Papers put up about soap scandal,1,99,91.33,89.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,14.29,3.57,0,0,0,3.57,0,10.71,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,28.57,0,3.57,21.43,3.57,0,0,0,0,NA,50,5.53,NA,5,3,1,4,2,1,66.67,66.67,66.67,0,100,50,0,100,60,0,50,50,50,50,50,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,1,4,1,28,19
1007,DevilsDen,Delay,Role-assignment,Share,2,06:15pm,3,0,0.75,Super loud sections. Man with teeth cover head. actor at forge with bones inside. ,1,99,97.11,24.32,98.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,21.43,0,0,14.29,0,7.14,0,0,0,NA,-16.82,NA,NA,4,1,1,1,1,1,0,50,0,100,75,50,50,50,50,50,50,50,50,50,50,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,1,4,1,14,19
1007,GhostlyGrounds,Immediate,Role-assignment,Test,2,06:15pm,4,0,1,"Was one of the more scary sections, The flashing lights that makes the actors movements erratic was one of the things that affected me the most. The shaky/sliding floors and the long hallways with props that go off into the distance was great, The section felt longer and I wasnt sure when Id get out, The actors seemed more lively and to interact more with us, ",1,87.33,31.7,94.36,42.34,1.49,1.49,0,0,10.45,0,10.45,2.99,4.48,1.49,1.49,0,1.49,0,4.48,2.99,1.49,2.99,1.49,1.49,1.49,0,0,0,4.48,0,0,0,0,0,0,4.48,0,0,0,0,0,0,1.49,0,0,0,0,0,0,8.96,20.9,0,4.48,13.43,2.99,0,1.49,1.49,8.96,34.34,43.42,31.51,28.09,3,4,4,4,1,1,67.86,67.86,100,0,75,0,67.24,3.45,100,3.45,0,46.43,0,100,50,1,0,0,4,3,0,0,0,0,1,0,0,0,8,1,9,0.888888889,5,0.8,67,19
1007,GhostlyGrounds,Delay,Role-assignment,Test,2,06:15pm,4,1,0.4,Bus entrance with flashing lights and bodies inside and an actor. Sliding floors and the meat hanging racks with swaying bodies. Huge ghosts hanging from sealing going off into long hallway,1,99,59.25,99,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,38.71,0,9.68,22.58,6.45,0,0,0,3.23,NA,-18.92,-7.02,NA,2,2,1,1,4,1,0,100,100,12.5,100,85.71,100,100,0,0,50,50,50,50,50,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,1,8,1,31,19
1008,Infirmary,Immediate,Control,Baseline,0,08:30pm,3,0,0.6,"there was a lot of neon color mostly bright green. There were fake gogo dancers with pigtails and black Chelsea boots. It was the least scary besides the Ghostly Grounds because the Ghostly Grounds sucked. There was fake radioactive splatter on the wall. There was fake glow in the dark and hula hoops. everybody wore masks. most of clothing of actors was white to show off neon. wore 3D glasses. held tabbis hand the whole time like my life depended on it. threw away glasses in bin when man in black suit and white button down and plain white face paint w glasses told me to at the end
",1,90.75,45.59,40.7,1,0.93,0,0,0.93,4.67,0.93,3.74,0,1.87,0,1.87,0,0.93,0,5.61,0.93,4.67,0.93,0,0.93,0.93,0,0,0,8.41,3.74,0,0,0,2.8,0.93,3.74,0,0,0,0.93,0,0,0,0,0,0,0,0,0,2.8,22.43,0,1.87,10.28,10.28,0.93,0,0,2.8,-14.16,-29.4,-44.02,30.94,3,1,2,1,4,1,0,91.3,100,36.23,68.12,100,74.07,27.16,0,0,0,100,0,0,0,5,0,0,12,1,0,0,0,0,2,0,0,0,18,2,20,0.9,17,0.705882353,107,21
1008,Infirmary,Delay,Control,Baseline,0,08:30pm,3,1,0.2,Girls with pigtails and dark hair at the end. Black boots that I asked them about where they got them and they didn’t answer because they weren’t allowed to respond. Neon splatters on the wall. Was handed 3D glasses halfway through by one of the more mildly dressed guys with white makeup. Spinning tube that you had to walk through. Neon everywhere. Toxic waste barrels and old large batteries along the walls. People hid behind doors because it was the first attraction we entered. Squeezing Tabbi’s hand like there was no tomorrow. Guy in black suit and white makeup with black glasses and dirty blond hair collecting 3D glasses at the very end right before the exit. He was polite and asked us to deposit our glasses right in one spot. ,1,71.27,84.45,40.49,12.29,3.05,2.29,0,0.76,7.63,1.53,6.11,0.76,3.05,0,0.76,0,1.53,0,2.29,0.76,1.53,0,0,0,0,0,0,0,14.5,4.58,0.76,0.76,0,0,3.05,9.92,0,0,0.76,2.29,1.53,0,1.53,0,0,0,0,0.76,0,3.82,16.79,0,3.05,7.63,5.34,0.76,0.76,3.06,4.58,-22.41,1.42,-35.26,-33.41,2,1,1,4,2,2,17.04,100,40,0,60,100,0,60.77,43.41,43.41,100,0,51.92,0,0,6,2,0,12,1,0,0,0,0,0,1,0,0,21,1,22,0.954545455,20,0.6,134,21
1008,Asylum,Delay,Control,Baseline,0,08:30pm,4,0,0,Announcement about director being missing. Opera singer dressed in red with dark hair singing and I kind of sang back and she rudely did not do the call and response I was hoping for. Dark. Lots of people hiding in cages. Mesh wire cages. Rusty. Dirty looking. Doctor in bloody white scrubs and white makeup and teal scrub cap with a chainsaw apparatus thingy?? I really don’t remember anything else. ,1,52.56,6.16,11.24,1.98,1.43,0,0,1.43,12.86,0,12.86,1.43,1.43,1.43,5.71,1.43,2.86,1.43,8.57,2.86,5.71,2.86,1.43,1.43,0,1.43,0,1.43,7.14,4.29,0,0,1.43,0,2.86,2.86,0,0,1.43,0,0,1.43,0,0,0,0,0,1.43,0,4.29,18.57,0,0,5.71,10,2.86,0,1.43,5.72,25.35,55.6,27.11,-6.67,1,2,2,2,1,1,100,0,100,0,50,0,100,28.57,14.29,71.43,0,100,0,0,100,3,0,0,9,1,0,0,0,0,0,0,0,1,13,1,14,0.928571429,12,0.75,71,21
1008,DevilsDen,Immediate,Control,Baseline,0,08:30pm,4,0,0.4,This was the scariest section to me. lots of gears and grinding sounds. loud ouffs of air. vapor everywhere on ground. dead bodies and lots of torsos hanging from walls. mentions of cannibalism I think. wall of skin with some faces and body parts coming through and walk across a metal grate. There were sliding plates on the floor which made it suck to walk. entered outside area with woman holding long hammer thing with a bun and a red coat. held tabbis hand very hard. wall of black doorways. nobody popped thru those but there was a guy who touched me at the end ,1,91.92,20.47,91.58,4.95,0.95,0,0,0.95,6.67,1.9,4.76,0.95,0.95,0,0,0,2.86,0,1.9,0,1.9,0.95,0,0.95,0.95,0,0,0,3.81,0.95,0,0,0,0,0.95,2.86,0,0,0.95,0.95,0,0,0,0,0,0,0,0,0,0.95,22.86,0,4.76,13.33,1.9,1.9,1.9,0,0.95,-12.86,-11.67,-20.23,-6.67,4,5,2,1,4,1,0,0,0,100,0,50,33.33,50,0,100,0,100,0,0,100,4,2,0,14,2,0,0,0,0,0,0,0,1,22,1,23,0.956521739,20,0.7,105,21
1008,DevilsDen,Delay,Control,Baseline,0,08:30pm,4,1,0.6,"Gears. Lots of people with light makeup and fake blood and injuries on their faces. Butcher aprons. Sliding around on the floor due to those planks in the floor and that slid back and forth. Holding rabbis hand but not as tight as before. Probably the third scariest, from scariest to least scary was Asylum, Infirmary Devil's Den then the Ghostly Grounds. Lady with king axe and a high bun white ghastly makeup on face and a red jacket. Either blue or black pants. She was out front before we entered. Faces in the one wall as well as body parts. Specifically remember a torso (dismembered) high on the wall. ",1,90.72,40.06,74.91,1,2.73,0.91,0,1.82,8.18,1.82,6.36,0.91,0,0,1.82,0,4.55,0.91,5.45,0.91,4.55,2.73,0,2.73,2.73,0,0,0,5.45,1.82,0,0.91,0,0.91,0,4.55,0,0,1.82,0.91,0,0,0.91,0,0,0,0,0,0,6.36,19.09,0,2.73,10.91,4.55,0,0.91,0.91,6.36,31.16,48.53,30.35,14.59,5,2,5,4,1,1,50,50,25,0,100,0,100,0,75,0,0,50,50,50,100,2,0,0,17,0,0,0,0,0,0,4,0,1,19,5,24,0.791666667,19,0.894736842,110,21
1008,GhostlyGrounds,Delay,Control,Baseline,0,08:30pm,2,0,0.4,Slidey plates on the floor. Hall of neon lights I think they were blue and purple and cage entrances on either side multiple times. Stairs leading up to slidey plates on the floor. Meat? I don’t remember much this section sucked it was not even scary there were significantly less people and by that I mean actors and actresses so it was not scary. Guy w dreads touched my arm after I cursed and said don’t make me come after you or somebting,1,15.19,4.45,97.45,1,1.2,0,1.2,1.2,9.64,0,9.64,2.41,1.2,0,1.2,0,4.82,1.2,4.82,0,4.82,3.61,0,3.61,3.61,0,0,0,7.23,1.2,0,0,0,0,1.2,6.02,0,0,1.2,1.2,0,0,0,1.2,0,0,0,0,0,3.61,14.46,0,1.2,9.64,3.61,0,1.2,1.2,3.61,21.13,46.72,8.51,8.17,2,3,1,3,2,4,60,100,0,21.25,42.5,50,0,100,93.75,80.47,100,100,100,0,0,3,2,0,6,2,0,0,0,0,0,1,2,3,13,6,19,0.684210526,11,0.545454545,85,21
1009,Infirmary,Immediate,Control,Baseline,0,06:15pm,2,0,0.6,"Infirmary was full of psychedelic colors, what you might expect from psychosis and an acid trip. The people in there werent scary but the colors were exciting and the paintings interesting to look at. It felt rather short and like it didnt have much to offer except the goggles that made things pop out at you. ",1,67.11,21.49,35.49,47.3,0,0,0,0,14.29,0,14.29,1.79,1.79,0,3.57,0,7.14,0,5.36,3.57,1.79,3.57,1.79,1.79,1.79,0,0,0,5.36,1.79,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,1.79,0,0,0,1.79,8.93,14.29,1.79,0,7.14,5.36,0,1.79,1.79,10.72,-2.33,8.63,6.56,-22.18,3,4,2,4,3,3,27.78,66.67,100,0,100,41.67,50,0,100,25,91.67,100,0,100,100,0,0,0,4,3,0,0,0,0,0,2,0,1,7,3,10,0.7,4,1,56,19
1009,Infirmary,Delay,Control,Baseline,0,06:15pm,2,1,0.6,"Infirmary was like psychedelic colors. Reminds me of what I wish an acid trip would be like. There were bright neon colors all around the floors and similarly colored paintings. I remember a clown with a comically large paint brush in a room with all those paintings, there was someone else in there but I can’t remember. There were some dancers on boxes and I think around that area we got some glasses that made everything pop. Sometime after I walked into a tunnel with spinning walls. Towards the end of Infirmary I circled back to the area with those two people dancing in some boxes before moving into another section of the tour.",1,80.4,7.5,99,46.76,0.88,0.88,0,0,14.91,2.63,12.28,2.63,0.88,2.63,1.75,0,4.39,2.63,1.75,1.75,0,0,0,0,0,0,0,0,3.51,0.88,0,0,0,0,0,2.63,0,0,0,0,0,0.88,0.88,0,0,0,0,0,0,3.51,23.68,0,3.51,16.67,3.51,0,0,1.76,3.51,6.79,-18.74,-3.81,42.91,5,3,3,1,2,1,0,94.29,15.71,78.57,100,50,0,100,20,12.27,0,25,100,0,0,2,2,0,9,0,0,0,0,0,0,1,0,1,13,2,15,0.866666667,13,0.692307692,115,19
1009,Asylum,Delay,Control,Baseline,0,06:15pm,1,0,0.5,"Asylum was drab and boring. The predominant colors were a dull green, white and black. I remember some tall black detective going in about finding someone, there was also an attractive lady somewhere in the walk. I remember a dentist obsessed with teeth and they had a had that had teeth all over it and I found that funny. Asylum was very drab.",1,35.28,49.21,81.58,1.63,0,0,0,0,12.31,1.54,10.77,7.69,0,0,3.08,0,0,3.08,9.23,3.08,6.15,3.08,1.54,1.54,0,0,0,0,6.15,1.54,0,1.54,0,0,0,6.15,0,0,1.54,0,0,0,3.08,0,0,1.54,0,0,0,4.62,20,1.54,3.08,7.69,7.69,0,0,4.62,4.62,34.93,18.84,46.04,39.91,3,5,2,5,1,1,50,50,100,100,0,0,0,75,75,100,0,100,100,0,50,0,0,0,8,1,0,0,0,0,2,0,1,0,9,3,12,0.75,8,1,65,19
1009,DevilsDen,Delay,Control,Baseline,0,06:15pm,5,0,0.8,"Loud sounds, brutish movements and people cloaked in red overalls. I remember a big man running around with a chainsaw, lots of hissing and the clang of metal on metal. I remember thinking the sound design of the place was very good. We had to enter the tour individually and there was a red mist around the entrance. From the start I was very wary of dark corners because of how dark they seemed. Severally people appeared from those corners, sometimes they would charge rapidly then run right past or suddenly stop. ",1,80.04,46.49,94.98,20.23,1.09,1.09,0,0,9.78,0,9.78,5.43,2.17,1.09,3.26,0,1.09,2.17,2.17,1.09,1.09,1.09,1.09,0,0,0,0,0,5.43,0,0,0,0,0,0,4.35,0,0,0,1.09,2.17,0,0,0,0,0,0,1.09,0,8.7,22.83,1.09,4.35,6.52,5.43,5.43,0,2.17,9.79,37.75,42.28,44.06,26.91,2,3,4,5,1,3,66.36,100,53.27,71.03,0,0,0,100,80.41,100,47.37,94.74,0,100,0,3,0,0,10,1,0,0,0,0,0,1,0,0,14,1,15,0.933333333,13,0.769230769,92,19
1009,GhostlyGrounds,Immediate,Control,Baseline,0,06:15pm,4,0,0.8,"The Ghostly Grounds was very heavy on dead bodies and animatronics. There were a lot of cages and robotics shaking very violently. At one point some character runs out from a cage, seemingly right through the bars and that made me jump. The human element to it made it especially fun an dscary. I can still hear the screeches and ",1,77.08,30.62,7.47,20.23,0,0,0,0,8.47,0,8.47,1.69,3.39,1.69,1.69,0,0,0,3.39,1.69,1.69,3.39,1.69,1.69,0,1.69,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78,10.17,0,3.39,3.39,0,1.69,1.69,0,6.78,-6.71,-17.38,-33.71,30.94,3,5,3,1,3,1,0,33.33,100,0,6.06,89.8,22.45,0,89.8,100,0,0,100,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,10,0,10,1,8,0.875,59,19
1009,GhostlyGrounds,Delay,Control,Baseline,0,06:15pm,4,1,0.6,"The Ghostly Grounds was the last part of the tour. The Ghostly Grounds was a journey through some sort of mass burial area. It started with us walking into a bus with skeletons that had head wounds. I remember really being intrigued by the design of the skeletons and the lay out of the bus. Some time after we left the bus we walked through an area of cells containing robots in several grotesque and painful positions shaking and jerking violently. Here someone ran right through the cell and that really shook me because I thought all the cells were hard metal cages. There was also a box in a cage hat rattled and jerked towards the end of this section. Somewhere there were bodies hanging down from the ceiling as well and there was only one person in that section. There was a sliding floor section as well and that was unsettling just because of how unsafe it felt in an environment where you are already on your toes, trying to anticipate the next scare. There was also the the hall with the interesting portraits where there was a hole in the wall that someone popped their face out of. Very scary stuff ",1,78.97,68.93,92.96,4.64,1.98,1.49,0.5,0,8.42,0.5,7.92,1.98,1.49,0.5,2.97,0.99,0.5,0.5,4.95,1.49,3.47,2.48,0,2.48,1.49,0.5,0,0,4.46,0,0,0,0,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,2.48,21.29,0.5,3.47,16.34,0,0,1.49,0,4.46,43.81,72.58,33.97,24.88,1,4,3,3,2,2,100,100,0,27.15,81.46,21.22,0,89.12,100,78.25,32.52,0,100,66.67,33.33,2,5,0,13,10,0,0,0,0,0,1,0,0,30,1,31,0.967741935,20,0.65,202,19
